,za_nr,version,doi,id,s1_ein,s2_sm_1,s2_sm_2,s2_sm_3,s2_sm_4,s2_ta_1,s2_ta_2,s2_ta_3,s2_ta_4,s2_pc_1,s2_pc_2,s2_pc_3,s2_pc_4,s2_re_1,s2_re_2,s2_re_3,s2_re_4,s2_in_1,s2_in_2,s2_in_3,s2_in_4,s2_be_1,s2_be_2,s2_be_3,s2_be_4,s2_do_1,s2_do_2,s2_do_3,s2_do_4,s2_sp_1,s2_sp_2,s2_sp_3,s2_sp_4,s2_ov_1,s2_ov_2,s2_ov_3,s2_ov_4,s2_so_1,s2_so_2,s2_so_3,s2_so_4,s2_txt,s3_byod,s4_1_erl,s4_2_ver,s4_3_pap,s5_ch_1,s5_ch_2,s5_ch_3,s5_ch_4,s5_pr_1,s5_pr_2,s5_pr_3,s5_pr_4,s5_tex_1,s5_tex_2,s5_tex_3,s5_tex_4,s5_di_1,s5_di_2,s5_di_3,s5_di_4,s5_tes_1,s5_tes_2,s5_tes_3,s5_tes_4,s5_fo_1,s5_fo_2,s5_fo_3,s5_fo_4,s5_ap_1,s5_ap_2,s5_ap_3,s5_ap_4,s5_pl_1,s5_pl_2,s5_pl_3,s5_pl_4,s5_ma_1,s5_ma_2,s5_ma_3,s5_ma_4,s5_co_1,s5_co_2,s5_co_3,s5_co_4,s5_soz_1,s5_soz_2,s5_soz_3,s5_soz_4,s5_cl_1,s5_cl_2,s5_cl_3,s5_cl_4,s5_vi_1,s5_vi_2,s5_vi_3,s5_vi_4,s5_wi_1,s5_wi_2,s5_wi_3,s5_wi_4,s5_sg_1,s5_sg_2,s5_sg_3,s5_sg_4,s5_txt,s6_1_cd,s6_2_ap,s6_3_eb,s6_4_vi,s6_5_pr,s6_6_ge,s6_7_di,s6_8_on,s7_1_mi,s7_2_di,s7_3_sp,s7_4_ar,s7_5_pr,s7_6_dr,s7_7_au,s7_8_üb,s7_8_an,s7_9_ne,s7_10_un,s7_11_pr,s8_1_mit,s8_2_leh,s8_3_elt,s9_1_rec,s9_2_vor,s9_3_tex,s9_4_pro,s9_5_kre,s9_6_wha,s9_7_ler,s9_8_hau,s9_9_sta,s9_10_pr,s10_ges,s11_alt,s12_sch,s12_txt,s13_kla,s14_inf,s14_med
251,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,252.0,1.0,,,3.0,,,,,4.0,1.0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,1.0,1.0,1.0,4.0,,,3.0,,1.0,,,,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,3.0,,1.0,2.0,,,,,3.0,,1.0,2.0,,,,,,4.0,,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0
252,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,253.0,1.0,,,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,1.0,,,,,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,,,,1.0,2.0,4.0,4.0,,,3.0,,1.0,,3.0,,1.0,2.0,,,,,3.0,,,,,,,2.0,3.0,,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,3.0,,,,3.0,,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,,,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,,2.0,2.0,2.0
253,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,254.0,1.0,1.0,,,,,,3.0,,,,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,3.0,1.0,3.0,5.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,3.0,,,,,4.0,,,3.0,,,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,,2.0,,
254,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,255.0,1.0,,,3.0,,,,3.0,,,,,4.0,1.0,,,,,,,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,,,1.0,2.0,3.0,4.0,,,3.0,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,,,,,,3.0,,,,,4.0,,,3.0,,,,,,,,,4.0,,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,,2.0,1.0,2.0
255,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,256.0,1.0,,2.0,3.0,,,,,4.0,,,,4.0,1.0,,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,1.0,1.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,,4.0,,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,2.0
256,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,257.0,1.0,,,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,,,1.0,2.0,4.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0
257,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,258.0,1.0,,,3.0,,,,,4.0,,,,4.0,1.0,2.0,3.0,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,4.0,,1.0,2.0,4.0,1.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,,,,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,,2.0,1.0,1.0
258,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,259.0,1.0,,2.0,3.0,,,,,4.0,,2.0,,,1.0,2.0,,,1.0,,,,1.0,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,,,,1.0,3.0,3.0,1.0,,,,4.0,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,1.0,,,,1.0,,,,,,,4.0,,,,4.0,,2.0,,,1.0,2.0,,,,,,,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,,2.0,1.0,2.0
259,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,260.0,1.0,,2.0,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,,,3.0,1.0,4.0,4.0,,2.0,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,3.0,,,2.0,3.0,,,,3.0,,,,,4.0,,,,,,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,2.0
260,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,261.0,1.0,,,3.0,,,2.0,3.0,,1.0,2.0,3.0,,1.0,2.0,,,,,,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,3.0,3.0,2.0,4.0,,2.0,3.0,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,2.0,,,,,3.0,,,,3.0,,,,,,,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,,2.0,1.0,2.0
261,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,262.0,1.0,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,,2.0,,,1.0,,,4.0,1.0,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,1.0,1.0,2.0,3.0,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,,2.0,1.0,2.0
262,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,263.0,1.0,,2.0,3.0,,,,,4.0,,2.0,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,,,1.0,2.0,3.0,2.0,,,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,3.0,,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,,2.0,1.0,
263,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,264.0,1.0,,2.0,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,1.0,1.0,4.0,3.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0
264,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,265.0,1.0,,2.0,3.0,,,2.0,3.0,,,,3.0,,1.0,2.0,,,1.0,,,,1.0,,3.0,,,,3.0,,,,3.0,,1.0,,,,1.0,2.0,3.0,,bücher,3.0,1.0,3.0,2.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,2.0,,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0
265,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,266.0,1.0,,2.0,3.0,,,,,4.0,,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,1.0,1.0,5.0,2.0,,,3.0,,1.0,,,,1.0,,,,,,3.0,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,,3.0,,,,3.0,,,,3.0,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,,3.0,2.0,
266,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,267.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,4.0,,3.0,3.0,3.0,3.0,,,3.0,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,,3.0,2.0,2.0
267,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,268.0,1.0,,,3.0,,,,3.0,,,,3.0,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,1.0,,3.0,,,3.0,2.0,3.0,1.0,,,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,,3.0,2.0,2.0
268,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,269.0,1.0,,2.0,3.0,,,2.0,3.0,,,,3.0,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,1.0,2.0,4.0,3.0,,,3.0,,,,,4.0,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,,3.0,,,,3.0,,,,,4.0,,,3.0,,,2.0,3.0,,,,,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,3.0,2.0,2.0
269,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,270.0,1.0,1.0,2.0,3.0,,,,,4.0,1.0,2.0,3.0,,1.0,2.0,,,,,,,,,,,,,,4.0,,,3.0,,,,,,1.0,,,,Powerpoint,3.0,1.0,4.0,3.0,1.0,2.0,3.0,,,2.0,3.0,,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,1.0,2.0,,,,,,4.0,1.0,2.0,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,,4.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,1.0,4.0,2.0,2.0,5.0,,3.0,,
270,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,271.0,1.0,1.0,2.0,3.0,,,,3.0,,1.0,2.0,3.0,,1.0,,,,1.0,,,,1.0,2.0,,,,,3.0,,,,,4.0,1.0,,,,,,,,,3.0,1.0,4.0,3.0,1.0,2.0,3.0,,1.0,2.0,,,,,,4.0,,,3.0,,,,,4.0,1.0,2.0,3.0,,,2.0,3.0,,,,,4.0,,,,4.0,,2.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,,,2.0,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,,3.0,2.0,2.0
271,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,272.0,1.0,,,3.0,,,,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,3.0,,1.0,,,,,,,,,3.0,1.0,4.0,4.0,,,3.0,,1.0,,,,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,1.0,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,,,,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,,3.0,2.0,2.0
272,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,273.0,1.0,1.0,2.0,3.0,,,,3.0,,1.0,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,,,3.0,2.0,4.0,3.0,,,3.0,,1.0,,,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,1.0,2.0,,,,,3.0,,,,,4.0,,,3.0,,,2.0,3.0,,,,,,,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,,3.0,2.0,2.0
273,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,274.0,1.0,1.0,,3.0,,,,3.0,,,2.0,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,,,3.0,1.0,4.0,3.0,,2.0,3.0,,1.0,2.0,3.0,,,2.0,3.0,,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,3.0,,,,3.0,,,,,4.0,,2.0,3.0,,,,3.0,,,,,,,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,,3.0,2.0,2.0
274,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,275.0,1.0,,2.0,3.0,,,,3.0,,,,3.0,,1.0,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,,,,2.0,4.0,2.0,,,3.0,,1.0,2.0,,,,,3.0,,,,,4.0,1.0,,,,,,3.0,,,,,4.0,,,,4.0,,,,4.0,1.0,2.0,,,,,3.0,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,,3.0,2.0,2.0
275,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,276.0,1.0,,2.0,3.0,,,,,4.0,1.0,2.0,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,,4.0,1.0,,,,,,,,,3.0,1.0,4.0,2.0,,2.0,,,,,,4.0,,2.0,,,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,,3.0,,,2.0,,,,,,,,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,3.0,5.0,,3.0,2.0,2.0
276,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,277.0,1.0,1.0,2.0,3.0,,,,,4.0,,2.0,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,,,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,1.0,,,,,2.0,,,,,,4.0,,,,4.0,,,,,,2.0,,,,,,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,2.0,2.0,5.0,,3.0,2.0,2.0
277,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,278.0,1.0,1.0,2.0,3.0,,1.0,2.0,3.0,,,2.0,3.0,,1.0,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,,4.0,1.0,,,,,,,,,3.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,2.0,,,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,2.0,,,1.0,,3.0,,,,,4.0,,2.0,3.0,,1.0,,3.0,,,,,,,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,,3.0,2.0,2.0
278,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,279.0,1.0,1.0,2.0,3.0,,,,,4.0,1.0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,2.0,,,Bücher,,1.0,4.0,3.0,1.0,,,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,,,,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,,3.0,2.0,2.0
279,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,280.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,,,,,,,4.0,1.0,,,,,,3.0,,,,3.0,,,,,4.0,,,3.0,,TV,2.0,3.0,2.0,2.0,,,3.0,,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,2.0,,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,,4.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,,3.0,1.0,2.0
280,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,281.0,1.0,1.0,2.0,3.0,,,,,4.0,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,,,,,,,,,,3.0,2.0,4.0,3.0,1.0,2.0,,,,2.0,,,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,,,4.0,,,3.0,,,,,4.0,,2.0,,,,,,4.0,,,,4.0,,2.0,3.0,,,2.0,3.0,,,,,,,3.0,3.0,,1.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,,3.0,2.0,2.0
281,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,282.0,1.0,,,3.0,,,,,4.0,1.0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,3.0,,1.0,,,,,,,,,3.0,2.0,4.0,3.0,1.0,2.0,3.0,,,,,4.0,,,,4.0,,,3.0,,,2.0,,,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,2.0,,,,,3.0,,1.0,2.0,3.0,,,2.0,3.0,,1.0,2.0,3.0,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,,3.0,,
282,6895.0,1.0.0 (2017-09-29),doi:10.4232/1.12880,283.0,1.0,,,3.0,,,,,4.0,,,3.0,,1.0,2.0,,,1.0,,,,,,,4.0,,,,4.0,,,3.0,,,,,,,2.0,3.0,,Eltern und Geschwister,,4.0,1.0,1.0,,,3.0,,,2.0,,,,2.0,,,,,,4.0,,2.0,3.0,,,,,4.0,,,,4.0,,2.0,,,,,,4.0,,2.0,,,,,3.0,,,,,4.0,,,3.0,,,2.0,,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,2.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,,3.0,2.0,2.0
